"pool_div","pool_id","par_set_id","1","2","3","4","5","6","7","8","9","10"
5,2649,2649,-0.317828969024918,0.0634887708614809,-0.432731662202593,-1.45944586194408,-0.899533943268168,0,0,0,0,0
5,2649,2649,0.588871305286004,0.202729199741569,-0.663087236828947,-0.426500192752856,-0.0358026249194674,0,0,0,0,0
5,2649,2649,-0.404676726823096,0.310719831927838,-0.873268026819377,-0.477103262508939,-0.235627127746739,0,0,0,0,0
5,2649,2649,1.07885434306192,-0.280839769994138,1.0868992464258,-0.758439142727109,0.172992049814113,0,0,0,0,0
5,2650,2650,-0.0151113823035898,-0.323023575249987,-0.00162296686731216,-0.299135634528809,-0.536818686029086,0,0,0,0,0
5,2650,2650,1.08297158113756,-0.239654329778378,-0.161022847628519,-0.202804916292161,0.127030580024506,0,0,0,0,0
5,2652,2652,-0.446943457746107,0.789017269092569,-0.237674885084986,1.44237143891391,0.155124923709611,0,0,0,0,0
5,2652,2652,-1.14871575149494,0.276564598993112,-0.408680736706928,1.91738126731063,0.6515877118673,0,0,0,0,0
5,2652,2652,-0.768421218244806,0.500484663798328,-0.451154515011711,0.558500956920984,-0.0644809704306887,0,0,0,0,0
5,2652,2652,-0.00640945130211561,-0.133335579504797,-0.393710105534992,-0.408865848603001,0.970779779032345,0,0,0,0,0
5,2652,2652,-0.90466047906181,0.331357233185724,-0.481449603859258,0.711271685637765,0.16570334214242,0,0,0,0,0
5,2652,2652,1.05911279619319,0.0622477408800801,0.15366734092692,1.57825352439206,2.39150122140884,0,0,0,0,0
5,2653,2653,0.3087696976278,0.46476863302196,-0.551729879414645,0.640560324812662,0.475491551468647,0,0,0,0,0
5,2653,2653,0.398451516935655,0.678648145754074,-0.379817113466028,0.0265188938117379,-0.102378132685004,0,0,0,0,0
5,2654,2654,-1.27031543901716,-3.56197289989409,2.00540794449623,-0.611617405887654,2.04387304125649,0,0,0,0,0
5,2654,2654,38.1843567063763,63.1565422274756,-31.887415888887,-0.112636404253479,-30.8084889872458,0,0,0,0,0
5,2655,2655,0.0089514849039277,0.133803458782898,-0.312761906761589,0.0300243286655626,-0.411239647994445,0,0,0,0,0
5,2655,2655,-0.0349492479447691,0.028742806124354,-0.352540742308116,-0.0308771438255704,-0.256924751913967,0,0,0,0,0
5,2656,2656,0.867091986009344,-0.591366185834748,0.105893154589737,0.231759793134398,0.771158412168204,0,0,0,0,0
5,2656,2656,-0.0779881291142893,1.25070228665801,-0.127238953788358,1.40717883520498,0.78068216798527,0,0,0,0,0
5,2656,2656,0.703022911934873,0.224875985466591,0.0136355530167471,0.446756555302912,-1.25707342947366,0,0,0,0,0
5,2656,2656,0.470562025811899,-0.246400030640934,0.303640349788832,0.424965724196055,-0.96529859249693,0,0,0,0,0
5,2657,2657,-0.0025776584039064,0.833257873146529,-0.852379322357739,1.95457762243224,0.257780081293742,0,0,0,0,0
5,2657,2657,-1.60662820509228,1.06028017216245,-1.46376318729714,-0.0162334074197532,-1.0892407497128,0,0,0,0,0
5,2657,2657,-0.9470439252558,0.320087768737074,-0.771865355865281,-0.460812145418277,0.67247761300204,0,0,0,0,0
5,2657,2657,-0.343353213368163,-1.40488592291084,0.583745799712296,0.286788059004928,0.456938668444855,0,0,0,0,0
5,2657,2657,-0.251767344459661,0.997283980663084,-1.03928693908058,0.39447141579231,1.59359921195959,0,0,0,0,0
5,2657,2657,-11.5147097767042,16.5665348391347,-14.8902586740808,-0.861271233895563,-16.7055732995639,0,0,0,0,0
5,2658,2658,0.0687562059141779,2.91142585373297,0.868073622307124,-2.02954033043273,-0.169375901925095,0,0,0,0,0
5,2658,2658,-0.830610484374006,-0.977302388507827,-0.688757791628134,8.96149990519763,-15.6280619183703,0,0,0,0,0
5,2658,2658,-0.98115168380101,0.925946068015028,-2.65300920971915,-0.56509152198931,0.660032059986396,0,0,0,0,0
5,2658,2658,1.77699772448784,5.16224943772964,0.161597383955711,-2.8502595920424,0.804182166904559,0,0,0,0,0
5,2659,2659,0.522340096137139,-0.219987702026561,0.239131445281382,-0.509682834968679,1.32491719967484,0,0,0,0,0
5,2659,2659,-19.3413923619632,4.81904550197581,3.56100751581427,24.3044790499262,-10.6809930601763,0,0,0,0,0
5,2660,2660,7.18498013899336,11.0162941771589,-7.23374716990435,2.73912404320782,0.986293142724328,0,0,0,0,0
5,2660,2660,0.366611397435267,-0.0265127262115589,-0.689945530254315,0.594543508970293,0.191988586742476,0,0,0,0,0
5,2660,2660,0.459651300294165,-5.54062518503323,4.2728248833502,5.8973285291831,2.03561967430343,0,0,0,0,0
5,2660,2660,64.0125235184703,-44.0632856668862,28.9952580760903,-47.681641905349,-50.7500658456405,0,0,0,0,0
5,2661,2661,0.0053508094015067,0.497418621464412,-0.261460593248763,-0.322565628216583,-0.819253961882033,0,0,0,0,0
5,2661,2661,-0.486283923443589,0.176337231304116,0.219604721460102,-0.489194944878209,-0.340810199354833,0,0,0,0,0
5,2662,2662,-1.43046572107144,-2.13940711614787,0.240682060072468,-0.463665716897457,-0.890055431990375,0,0,0,0,0
5,2662,2662,-6.12651360259748,9.78164143060026,-11.2240119316225,-0.989618040776671,2.33653421299304,0,0,0,0,0
5,2662,2662,8.06941097771968,7.243867851145,8.25532384675354,-13.0992040502832,13.3445846151768,0,0,0,0,0
5,2662,2662,-0.785591596441847,0.778113893668318,0.298256525332057,-1.16888792290979,0.549364417586267,0,0,0,0,0
5,2663,2663,-0.868063938790928,0.568584368068499,0.00609018969330651,0.89497085548919,0.309770193415209,0,0,0,0,0
5,2663,2663,-3.72018776959874,5.92644404032004,4.08631949103245,-2.38602703100798,-3.3658808095725,0,0,0,0,0
5,2663,2663,0.510795349385557,-0.193060503623439,-0.504175864439018,0.93826155908354,0.767704863799295,0,0,0,0,0
5,2663,2663,0.96154510962825,-0.0814948416812105,-0.364860004198521,0.79027245581229,0.156826952900309,0,0,0,0,0
5,2664,2664,-0.269927740420755,0.00119358625639623,0.613368581400231,0.255695172917684,-0.271418933260583,0,0,0,0,0
5,2664,2664,-0.353474493139136,-0.695421696585771,-0.201929029320891,-0.0433738197229549,0.699420133041266,0,0,0,0,0
5,2665,2665,4.49839005226489,4.46328295905076,-0.541611544997219,2.80277326122527,2.97724311282888,0,0,0,0,0
5,2665,2665,0.387002398640081,-0.53637402540502,-0.201998543433132,-0.5285360196079,0.0361696517554545,0,0,0,0,0
5,2666,2666,4.29298951155919,0.442849814875074,-3.48165259252031,2.02954432276789,2.89384847012961,0,0,0,0,0
5,2666,2666,-0.117031167443832,-4.5986100500344,9.06975716169472,1.89249160354397,0.0628826216623865,0,0,0,0,0
5,2669,2669,0.0921648947948183,0.00316838455378543,1.30067637734494,0.613520366641145,-2.19231320697927,0,0,0,0,0
5,2669,2669,-105.940012926273,145.501995123801,134.531252531722,-35.4456875835963,-41.2670576620459,0,0,0,0,0
5,2670,2670,-0.0569697550103539,-5.38236462269953,-20.42945769013,-5.75124591777426,-13.1310835400277,0,0,0,0,0
5,2670,2670,-0.0499906892755723,-0.732323344073552,-1.68723807401986,-0.242472599968689,-0.056346763684276,0,0,0,0,0
5,2671,2671,-5.65965367367052,-1.82376780622057,3.42660898430142,5.71119334457701,1.02569552096357,0,0,0,0,0
5,2671,2671,3.7550834564394,1.22219028630304,-2.55469955990161,-3.86030264429038,-0.968519236931329,0,0,0,0,0
5,2672,2672,-0.0442685839287099,0.659115745640444,-0.484167969549252,-0.325374729795938,0.371433352594033,0,0,0,0,0
5,2672,2672,1.61997028043048,0.607131536561756,-2.78721496542236,0.404041487018586,0.240533112579838,0,0,0,0,0
5,2672,2672,-0.0160931375800829,0.519085881409732,-0.401306362091621,-0.397575981871501,0.320476070076719,0,0,0,0,0
5,2672,2672,0.576759337018804,-0.378916275453921,-0.31687773321115,-0.603771693989685,-0.298704205711652,0,0,0,0,0
5,2673,2673,-0.23194414826135,0.201087248812253,-0.516993995911211,-0.76199932839866,0.0753469581344763,0,0,0,0,0
5,2673,2673,1.44844884647462,-2.14593773530748,-2.7397319423998,0.0387348959417638,-1.44026574691491,0,0,0,0,0
5,2673,2673,-0.597338178613,0.209710739211312,-0.118059925859093,-0.498941881506144,-0.566918927687807,0,0,0,0,0
5,2673,2673,-2.4672605338741,17.7669751929306,-29.1998797173536,-9.58732841742079,-0.0271456795202419,0,0,0,0,0
5,2674,2674,2.08232009736174,6.27313619301177,0.220202582497488,-3.99754899628779,-1.29169519055832,0,0,0,0,0
5,2674,2674,-0.305062323252313,-0.480112595730935,1.16747788176364,0.241516760436252,0.254686657414043,0,0,0,0,0
5,2674,2674,-1.01802276357177,0.365766334060149,-0.123884513456661,-0.401872340454742,-0.892368998754098,0,0,0,0,0
5,2674,2674,-0.387591494356472,1.17230108009094,-0.0155689015976997,0.225544140344127,-0.597478755192777,0,0,0,0,0
5,2675,2675,-6.08177291508383,0.0653680450173727,5.6721561114159,7.50020585395256,3.56888903426846,0,0,0,0,0
5,2675,2675,2.38628093978243,0.225621756236861,-2.59882939096968,-3.65409858766837,-1.59735821166562,0,0,0,0,0
5,2676,2676,-25.9975139465181,8.81919437762078,-2.64799945941042,-22.3693811474959,-17.8826047458718,0,0,0,0,0
5,2676,2676,-0.144935587029135,-1.80978664044576,-0.151213197814965,0.105981698984546,0.313981547542359,0,0,0,0,0
5,2676,2676,-5.45007824545146,0.11108817072464,-2.28830052691472,3.44507211193462,2.46467654188482,0,0,0,0,0
5,2676,2676,-4.29258088473919,-6.21075895393159,-5.92571424982209,4.03352789292275,-0.807033130158519,0,0,0,0,0
5,2678,2678,15.9780884652216,1.99488096817898,8.86756166870021,10.1938454471448,-5.30193062576439,0,0,0,0,0
5,2678,2678,-2.58999484089284,-2.80991426341337,4.05475214572925,0.558336178742318,-0.244903472738691,0,0,0,0,0
5,2679,2679,1.5639212041676,5.00380183960798,-0.592045778481415,-4.45573585796695,-3.67339191177542,0,0,0,0,0
5,2679,2679,0.481211659979634,0.103539280394828,-0.627885826752237,0.377030266622357,-0.758921711545228,0,0,0,0,0
5,2679,2679,-0.0646718782672477,-0.0136519781975133,-0.432338472440303,-0.097423958022708,-0.9766272991488,0,0,0,0,0
5,2679,2679,-2.20539785073632,3.36233598519218,1.65675363411968,3.38655908557793,1.83499137786268,0,0,0,0,0
5,2679,2679,0.518027518845762,2.30802181380965,-0.100385285116703,1.22704073569817,-0.0711830386947429,0,0,0,0,0
5,2679,2679,-2.35864099206763,1.49145722153062,1.22335367268625,2.19732698899942,0.974436167519804,0,0,0,0,0
5,2681,2681,0.199885357631835,-1.45306669925912,0.164278278327251,-0.556052191751847,0.282219096031336,0,0,0,0,0
5,2681,2681,0.0513777799553364,0.364197065515801,-0.326678627765813,0.876822988819158,0.425435956732133,0,0,0,0,0
5,2681,2681,0.136786780761226,0.553601055573642,0.111622299681151,0.642388640428659,-0.351461442211863,0,0,0,0,0
5,2681,2681,1.42345277967926,-1.80525812268279,0.121906224025227,-0.494239071456304,-0.954355486030879,0,0,0,0,0
5,2682,2682,-0.431846425096624,-0.494780030339375,-0.844130606505276,-0.358835011968102,0.490462051379045,0,0,0,0,0
5,2682,2682,1.06663244425546,-0.70734514589458,0.138388836953991,0.520374177079773,1.1871930829669,0,0,0,0,0
5,2682,2682,4.32315715866251,4.46868075786127,0.591176149596033,-4.01550476810449,1.30980146748744,0,0,0,0,0
5,2682,2682,15.3550880417962,9.61301253432998,4.05294057356579,-4.86307221298528,1.70065175289097,0,0,0,0,0
5,2683,2683,0.171296148230974,-1.70353642142214,0.546189638736403,-0.326388468897778,-1.53683763770706,0,0,0,0,0
5,2683,2683,1.40985070597263,-0.474792143814439,0.533286938979101,0.140455705990702,-0.302691362999064,0,0,0,0,0
5,2684,2684,-1.05338682332595,0.931000861336302,0.439281327860339,-0.83767883529013,1.67963182875423,0,0,0,0,0
5,2684,2684,1.19574948502554,0.448850743219759,0.50254445388207,-0.657611768634762,-0.640919249698772,0,0,0,0,0
5,2685,2685,0.201061644918894,0.122105707672675,0.0448446652041289,0.883083131098388,-0.571053220397391,0,0,0,0,0
5,2685,2685,2.00184461517971,0.668812527897879,-1.41701567514555,-1.60190976442556,0.473691045711477,0,0,0,0,0
5,2686,2686,-1.42533044491021,-1.23884150425197,-0.134638303263033,0.764780174747545,-1.84111121907256,0,0,0,0,0
5,2686,2686,1.20416665487937,-1.05360486214199,0.750266092752464,1.08268676205072,-1.53790068645295,0,0,0,0,0
5,2686,2686,-1.49960650388048,0.622709660958375,1.97777778791979,1.23804834018216,-1.17730589773741,0,0,0,0,0
5,2686,2686,0.458199171282117,-0.0252362104611965,-0.210976971027011,-0.928747138067183,-0.675099733824713,0,0,0,0,0
5,2687,2687,-1.28087981141315,-2.0098935731516,2.25566194807928,-2.45998545422507,-5.77116311336953,0,0,0,0,0
5,2687,2687,-1.60023674454416,-8.89585641893127,-16.9431968146446,-2.11606312417043,7.53443924423923,0,0,0,0,0
5,2688,2688,-0.549711270045111,-1.26717749774395,-0.182403019168896,-0.343852999315682,-0.0902695505297779,0,0,0,0,0
5,2688,2688,1.20995132996545,-0.744338048908357,0.680550779216862,0.398879457931942,0.392228518309472,0,0,0,0,0
5,2688,2688,0.177847889259598,0.0462843944944302,0.683406066471494,0.301272003075923,2.2101225435826,0,0,0,0,0
5,2688,2688,-0.397812277354961,-0.603426074682265,-0.335246890822897,0.828408276499259,-0.282844583393048,0,0,0,0,0
5,2690,2690,28.4247939740814,7.65268301084008,-10.8854772543018,-18.9837454954579,-4.29450669254534,0,0,0,0,0
5,2690,2690,-3.11946079945128,2.72614657632295,-4.53795231587592,-1.96682152682594,5.08700677043344,0,0,0,0,0
5,2691,2691,-1.61644268471566,1.6787482760935,1.91013630813687,1.02338946214365,0.10336302116304,0,0,0,0,0
5,2691,2691,0.317185915252491,-0.228101431910824,-0.676916681245473,-0.00358918780253794,-0.424098661829359,0,0,0,0,0
5,2691,2691,0.469865096157521,-1.1848664222891,-0.108033796579827,0.148183100420016,-0.237780916667344,0,0,0,0,0
5,2691,2691,-0.0735646649317227,0.345384199710043,1.2374959440043,0.130258969005679,-0.0938906793901864,0,0,0,0,0
5,2693,2693,0.187295291415803,-0.0400106564423886,0.280489799930351,-0.59213611842122,-0.819674728287725,0,0,0,0,0
5,2693,2693,-0.0288591703599481,0.448061794648217,-0.420738677466177,0.0668800909612472,2.30266676492863,0,0,0,0,0
5,2693,2693,-0.622099087465436,0.824376793490459,0.741466781990887,-0.326156250949056,1.68203396965552,0,0,0,0,0
5,2693,2693,-3.72871178254825,3.86368863823331,5.96719836618636,0.556795801744315,5.97390092461981,0,0,0,0,0
5,2694,2694,-0.6506354490504,-0.541127413817767,-0.669986635136808,-0.547462401769693,-0.525357903690547,0,0,0,0,0
5,2694,2694,-1.53434914679654,-1.01160151433609,-0.563973653941708,-0.991624145544305,-1.03100005219336,0,0,0,0,0
5,2697,2697,0.514407107112472,-0.153521755606129,0.158894287357286,-0.670097966409804,0.662395330748488,0,0,0,0,0
5,2697,2697,0.489893185448067,0.270004079860242,0.0783619872255542,-0.573272955356916,0.19023232296072,0,0,0,0,0
5,2698,2698,-3.28643582684697,1.59586063409797,0.440026061654195,1.1864349185317,-1.43217908631488,0,0,0,0,0
5,2698,2698,1.26327523331617,-1.08047495432061,-0.159098334350863,-0.486104743774815,0.112097720818082,0,0,0,0,0
5,2699,2699,2.18545893246678,0.636500149259151,0.585090219355865,-0.244870249485309,0.598967026377953,0,0,0,0,0
5,2699,2699,3.05482130030392,-0.576662546419087,9.92040770940309,-8.51443281837298,8.66594696599498,0,0,0,0,0
5,2699,2699,-1.8800325691126,-2.91188308813866,0.264387057299405,0.542943750488203,-0.880463974933584,0,0,0,0,0
5,2699,2699,2.77774781563843,0.54608753927125,3.40742610883436,-2.79723405077997,3.12065822445525,0,0,0,0,0
5,2699,2699,2.69330649107386,2.0594404344859,-1.04107521960207,1.52889088177672,-0.0362461935469284,0,0,0,0,0
5,2699,2699,-4.37028009002918,-1.02836328402524,0.997347613755361,3.04131471058034,2.89481606591784,0,0,0,0,0
5,2700,2700,0.643676476534508,-0.430238946624102,-1.29347172284122,-2.84257598925806,-2.28374688362375,0,0,0,0,0
5,2700,2700,0.953636458336573,-0.229756536789769,-1.04149242017259,-0.721088865673592,-0.0756764672620472,0,0,0,0,0
5,2701,2701,-1.67579310149649,-0.318141432233965,-0.213338051237564,-0.64750223629915,-1.86562030204098,0,0,0,0,0
5,2701,2701,-0.93159954540476,1.41295775538105,-2.18932131043256,-3.06607158486821,-0.0824029238261833,0,0,0,0,0
5,2701,2701,-1.77095684127644,0.0478538149309355,0.127233260339337,-0.755466096840065,-1.76104324807367,0,0,0,0,0
5,2701,2701,-1.25562368581504,-1.9871808914372,-1.06682086620401,0.841032034750799,-0.587139123615821,0,0,0,0,0
5,2702,2702,-2.28135238307377,5.07895120693305,0.131983825752451,-1.14013306139161,0.854890031687003,0,0,0,0,0
5,2702,2702,1.34556875335051,2.65565228441547,-0.558230022167184,-0.352551696855569,2.17502996632658,0,0,0,0,0
5,2702,2702,-1.29425529017268,2.24292690746972,-0.927044414157476,1.3766822630042,-2.56302109000173,0,0,0,0,0
5,2702,2702,-0.685764283768437,-0.667733730054907,0.46008256702521,0.364296887983236,0.293373638577214,0,0,0,0,0
5,2703,2703,-12.4042937369201,-18.4288307833414,-22.5182903983662,-13.3343949958287,-15.2100450573669,0,0,0,0,0
5,2703,2703,0.944436013140739,0.739740002815221,0.928550520256192,-1.288806588119,-0.728842773889001,0,0,0,0,0
5,2704,2704,-0.230285450086934,-0.143243516531471,-0.315910315513013,-0.302820713906619,-0.201793338332091,0,0,0,0,0
5,2704,2704,0.446012053244732,0.612028071532112,-0.250378484981583,-0.748935322244749,0.560585465086249,0,0,0,0,0
5,2704,2704,-0.326201346817795,-0.797592064742112,0.644482820839779,0.433416511627679,-0.996879316830893,0,0,0,0,0
5,2704,2704,0.589666499271345,-0.783482949445975,-4.70098178010835,1.2084805571801,-0.626913470791101,0,0,0,0,0
5,2704,2704,0.680652740037154,-1.09980863200751,-6.30387853833219,1.7076161824661,-0.852325319302629,0,0,0,0,0
5,2704,2704,16.2708827742455,-0.890635134648104,1.05626676348286,13.0507526042553,-2.81212632771355,0,0,0,0,0
5,2706,2706,-0.0872054430392329,-5.83963918146912,1.3905537792742,5.35827096166541,-1.77564489728292,0,0,0,0,0
5,2706,2706,34.2644095652176,122.083774877868,19.3135481758285,450.415561909569,10.4515168197976,0,0,0,0,0
5,2706,2706,0.094721981011115,-0.139538962347016,0.0921489057310276,1.97758853564,0.073063074961583,0,0,0,0,0
5,2706,2706,0.0790633249025322,1.0952253221741,-0.892621257175223,-0.262639391723672,-0.552554077486841,0,0,0,0,0
5,2707,2707,3.8291385194529,-0.537070470381501,-0.889705939418867,3.96571552111378,0.803874152701737,0,0,0,0,0
5,2707,2707,0.0553092907282117,1.16039198428468,-0.194484613033453,-0.167623626652739,-0.916738079435671,0,0,0,0,0
5,2707,2707,4.12932454879453,0.0111512943861852,-0.983070161825927,3.23058877733548,0.607890394159041,0,0,0,0,0
5,2707,2707,-66.6881810401813,9.12615435852983,6.67853721003094,7.00255963120849,2.42697121345521,0,0,0,0,0
5,2708,2708,-1.25911976676722,0.683074284977252,0.181274144996342,0.0765514382425957,-0.238271368276133,0,0,0,0,0
5,2708,2708,-0.18955407329832,0.612773850462739,-0.361275577908106,1.09561040461556,0.84976174727801,0,0,0,0,0
5,2708,2708,0.668925518228646,-0.460503158032723,0.228013589458491,-0.0651293745288511,0.535944731040647,0,0,0,0,0
5,2708,2708,52.4367523266016,23.6552304778124,46.6853981837444,-11.1268424247424,64.9427293015509,0,0,0,0,0
5,2708,2708,-3.9171349837849,-0.186884946009834,-0.262739237767685,-1.26174677750742,-3.58450252032559,0,0,0,0,0
5,2708,2708,0.841981311525778,-0.618708335996467,-0.218600362767306,0.38886673174714,0.643401029174273,0,0,0,0,0
5,2709,2709,0.190105528454661,-1.84568593155103,1.04288676100792,-1.10582401962319,0.748541425583716,0,0,0,0,0
5,2709,2709,2.10033507059723,-0.413347151424326,0.469549653810025,2.95347717397683,-0.156613324531907,0,0,0,0,0
5,2709,2709,0.920259846501805,0.292437767285046,-0.878583219371757,0.155812656948625,0.282000235783632,0,0,0,0,0
5,2709,2709,1.76050186743158,-0.619195114611204,0.74726229551494,2.70232234493028,-0.458110279968373,0,0,0,0,0
5,2710,2710,-0.278333869259158,0.76189222084114,0.0901833850410529,-0.554031349248241,0.316846729740068,0,0,0,0,0
5,2710,2710,-0.466537981580467,0.680177386179255,-0.0859594820551541,-0.51527577858618,0.05312081144308,0,0,0,0,0
5,2711,2711,1.52138175311481,-1.29381960231917,4.27830472889562,0.0809328478919283,0.586124994285392,0,0,0,0,0
5,2711,2711,3.97024319647162,-5.53701423881832,-3.85961071039062,-10.0234200265264,8.61874680171202,0,0,0,0,0
5,2711,2711,1.20862010594707,-0.890233064445118,0.98581828648317,1.61115057644238,2.07877859918849,0,0,0,0,0
5,2711,2711,-2.37205407165401,0.56777845742822,-0.323229712874337,2.23583711371414,1.23190575788088,0,0,0,0,0
5,2714,2714,-0.969586744841551,-0.889446307542526,0.0597440466275403,0.439502043982878,1.35967720825904,0,0,0,0,0
5,2714,2714,-3.60340663824965,0.427685017552174,-0.0879409617612281,-5.73878560501904,-8.66637529650691,0,0,0,0,0
5,2715,2715,-1.19520610591015,-0.00770908111090588,-0.868561226055262,-1.24892785508735,0.972675121346729,0,0,0,0,0
5,2715,2715,-3.08293042062028,-1.24172932735112,-0.993018421534992,0.180785373591345,0.933300936881586,0,0,0,0,0
5,2715,2715,-1.05671775621462,0.20595086053233,0.124159137104308,-1.21585809223079,-0.54890948225017,0,0,0,0,0
5,2715,2715,0.941810368890644,0.0761891692032961,0.397205216772809,0.181743924663894,0.457503884800499,0,0,0,0,0
5,2717,2717,-0.659038045953684,0.577665836776714,-0.47030601032732,0.425099294255396,-0.268673974250381,0,0,0,0,0
5,2717,2717,0.186524884381887,-2.1570881414086,-0.950641328444885,-1.37590279975957,-0.147941661584913,0,0,0,0,0
5,2717,2717,-0.246963767847277,-0.600716114698291,-0.607585476071722,0.686072454096427,-0.446495225646319,0,0,0,0,0
5,2717,2717,-1.28610144992174,-1.24008142309871,-0.347243538771556,-1.47681960257201,0.102170375329735,0,0,0,0,0
5,2718,2718,-0.987383828944885,1.0134633975703,0.320461931458205,-0.33907582551912,-1.61153797664774,0,0,0,0,0
5,2718,2718,0.376054733815793,0.213226631742988,-0.34900859400215,-0.580692321629838,-0.288146883925167,0,0,0,0,0
5,2718,2718,-1.11559199895021,1.18496786862493,0.795298711098655,0.33284300006308,-0.373481108407356,0,0,0,0,0
5,2718,2718,-0.989394612458049,0.358197591514318,-0.58485231500341,1.07467171076502,-0.0452204527625594,0,0,0,0,0
5,2718,2718,-1.36341926287713,1.09153714382147,0.597264001420788,0.922080366510598,0.0142698292084819,0,0,0,0,0
5,2718,2718,-0.131702010380003,0.929913790433936,0.790589974761922,-0.433593019751947,0.00111428349067375,0,0,0,0,0
5,2720,2720,-0.452158010546854,-0.296369267909375,0.856122901587908,-0.363441137742347,-0.162020791758896,0,0,0,0,0
5,2720,2720,-1.1092006281266,-4.04263844585081,-3.37819943629885,-9.07082759401927,-5.05874146439944,0,0,0,0,0
5,2720,2720,-0.139356103740756,-0.278992530117513,0.845663010395405,-0.457211204107756,-0.582539377613919,0,0,0,0,0
5,2720,2720,0.250379797687747,-5.41289351338073,-1.64046157073332,-2.10606803229831,1.94960615762505,0,0,0,0,0
5,2721,2721,-0.455260033871363,-0.736365126173789,2.90287332319644,-0.016564479003488,-1.78801239762575,0,0,0,0,0
5,2721,2721,0.73398955210055,-0.187894528937158,-1.28218675462774,0.73456390279554,0.644999530880975,0,0,0,0,0
5,2721,2721,-3.74841876254634,-4.40012949588254,1.80735932785353,0.837068897170653,-5.51478114139066,0,0,0,0,0
5,2721,2721,1.05658164645297,-0.159255065924277,-0.643235286734208,0.575465487359462,0.81165936082616,0,0,0,0,0
5,2722,2722,-0.977740707851936,-2.10199808103293,9.27502677312347,-0.96637461045501,-8.58393551382616,0,0,0,0,0
5,2722,2722,5.44046423934106,-4.65637979098478,-10.8737614634658,1.1624952132162,2.00443254044199,0,0,0,0,0
5,2722,2722,-1.10658370005285,-0.295063027277846,-0.538878762005522,-0.371833818675881,-1.01809272778287,0,0,0,0,0
5,2722,2722,-0.0350660466211838,-0.192019104639015,-0.294096985439226,-0.340912688135804,-1.49789458110995,0,0,0,0,0
5,2723,2723,0.444192736453332,1.45586956947334,0.918835862453783,-0.293145739573242,1.12457909976029,0,0,0,0,0
5,2723,2723,3.88523305805899,-0.0738764431571703,-1.49471073542949,-7.17317682385128,2.2095503724959,0,0,0,0,0
5,2724,2724,2.01976934467279,1.50770193601641,-1.67852971030675,-0.553927556101073,-1.18411953258118,0,0,0,0,0
5,2724,2724,2.96557740552167,-0.868610448658098,-1.32483592923796,1.69301000534298,-1.40718984570372,0,0,0,0,0
5,2724,2724,3.32799707056601,-0.295280189025901,0.694474026529027,4.376767157924,-0.349423319829846,0,0,0,0,0
5,2724,2724,3.79802957061855,-0.068346860363897,2.40641168055187,1.09050888166369,3.08328390728955,0,0,0,0,0
5,2726,2726,-20.5829579156214,8.16399842395636,-20.2907066195758,-23.331296905191,32.0603746607067,0,0,0,0,0
5,2726,2726,0.608135837843008,-0.705260614238135,0.615644832582587,1.15139425845613,0.00154996779799478,0,0,0,0,0
5,2726,2726,-0.194489242023973,0.715129143169869,0.149174091403698,-0.502059763023922,0.517697948084236,0,0,0,0,0
5,2726,2726,0.97900011959877,0.0810971847184812,0.631364682046909,0.546411059241838,0.642831524700947,0,0,0,0,0
5,2728,2728,-0.295216495487543,-0.161695569159284,0.00816465739342267,0.357777969046615,1.25494432685063,0,0,0,0,0
5,2728,2728,-1.07611645821734,1.1665602906387,-1.70279307025401,-0.128118530202607,1.50157969282402,0,0,0,0,0
5,2729,2729,-0.0961508200292889,0.151568607106488,0.261938855687058,0.507451301018359,0.972663360881063,0,0,0,0,0
5,2729,2729,-0.108805879402768,1.57083553807721,-0.146375040446075,0.365437709248148,0.258032231570121,0,0,0,0,0
5,2730,2730,-0.160899615559463,0.423629889478348,-0.271502942546257,0.634191364171553,0.481234414074699,0,0,0,0,0
5,2730,2730,-0.0888491240334385,0.274037398487925,-0.447301312292473,0.675995545459636,0.497829494116968,0,0,0,0,0
5,2731,2731,-1.04730504252143,0.134139500230518,1.53039154812465,0.740506958127725,-0.368577606752884,0,0,0,0,0
5,2731,2731,1.19057991540911,-0.223143221058573,0.148506735655719,3.27148471849696,-1.29368147624522,0,0,0,0,0
5,2731,2731,0.862060997967996,0.154732806188457,-0.489762465386282,-0.407162076449117,0.466578006225394,0,0,0,0,0
5,2731,2731,-0.174405443875889,0.417857543422973,0.172290471983495,-1.02097583131737,0.384507369474555,0,0,0,0,0
5,2732,2732,-0.250966977174813,1.63029760101187,0.225839160144419,0.123438167384427,0.885217435223023,0,0,0,0,0
5,2732,2732,0.692013409810006,-0.224875930315847,0.447556659306217,0.423547315894387,-0.021303305414876,0,0,0,0,0
5,2732,2732,-0.991419293828034,1.99806782852215,0.401921189890134,0.322452391365874,0.0401762381245036,0,0,0,0,0
5,2732,2732,-0.0157391350554342,-1.0968989416386,0.377077752431003,0.14694309420952,0.0923445022005177,0,0,0,0,0
5,2733,2733,0.784795493650716,0.404198128042409,0.869639148314601,-0.121997579468708,0.71360849754259,0,0,0,0,0
5,2733,2733,0.751556959883436,-0.290606200678779,0.966863845262863,0.296785279625343,-0.111708568663598,0,0,0,0,0
5,2735,2735,19.453155599034,-8.08369344351618,56.742646876943,7.03286441055165,-21.3237793750626,0,0,0,0,0
